"7350","AS","flat file","N"
"7351","AS","cash flow map","6900002"
"7351","AA","description","Acc Depn/Amt - ROU - Fm dispsl of ents & ops (incl restruct)"
"7351","AA","code and description","7351 - Acc Depn/Amt - ROU - Fm dispsl of ents & ops (incl restruct)"
"7351","AS","DR/CR","DR"
"7352","AS","cash flow map","6800001"
"7352","AA","description","Acc Depn/Amt - ROU - Disposals"
"7352","AA","code and description","7352 - Acc Depn/Amt - ROU - Disposals"
"7352","AS","DR/CR","DR"
"7353","AS","cash flow map","6800001"
"7353","AA","description","Acc Depn/Amt - ROU - Depreciation / amortisation (excl Other"
"7353","AA","code and description","7353 - Acc Depn/Amt - ROU - Depreciation / amortisation (excl Other"
"7353","AS","DR/CR","CR"
"7354","AS","cash flow map","6800001"
"7354","AA","description","Acc Depn/Amt - ROU - Revaluations"
"7354","AA","code and description","7354 - Acc Depn/Amt - ROU - Revaluations"
"7354","AS","DR/CR","CR"
"7356","AS","cash flow map","6900002"
"7356","AA","description","Acc Depn/Amt - ROU - Other movements"
"7356","AA","code and description","7356 - Acc Depn/Amt - ROU - Other movements"
"7356","AS","DR/CR","CR"
"7357","AS","cash flow map","6900002"
"7357","AA","description","Acc Depn/Amt - ROU - Fm acqustn of ents & ops (incl restruct"
"7357","AA","code and description","7357 - Acc Depn/Amt - ROU - Fm acqustn of ents & ops (incl restruct"
"7357","AS","DR/CR","CR"
"7358","AS","cash flow map","6900002"
"7358","AA","description","Acc Depn/Amt - ROU - Reclassifications"
"7358","AA","code and description","7358 - Acc Depn/Amt - ROU - Reclassifications"
"7358","AS","DR/CR","CR"
"7359","AS","cash flow map","6800001"
"7359","AA","description","Acc Depn/Amt - ROU - Impairment losses"
"7359","AA","code and description","7359 - Acc Depn/Amt - ROU - Impairment losses"
"7359","AS","DR/CR","DR"
"7360","AA","description","Accumulated Depreciation - At 1 July - ROU"
"7360","AA","code and description","7360 - Accumulated Depreciation - At 1 July - ROU"
"7360","AS","DR/CR","CR"
"7360","AS","flat file","N"
"7355","AS","cash flow map","6900002"
"7355","AA","description","Acc Depn/Amt - ROU - Changes in accounting policy"
"7355","AA","code and description","7355 - Acc Depn/Amt - ROU - Changes in accounting policy"
"7355","AS","DR/CR","CR"
"7361","AS","editable","N"
"7361","AA","description","Accumulated Depreciation - Balance 30 June - ROU"
"7361","AA","code and description","7361 - Accumulated Depreciation - Balance 30 June - ROU"
"7361","AS","DR/CR","CR"
"7361","AS","flat file","N"
"7362","AS","cash flow map","6900002"
"7362","AA","description","Acc Depn/Amt - ROU - Adjustments"
"7362","AA","code and description","7362 - Acc Depn/Amt - ROU - Adjustments"
"7362","AS","DR/CR","CR"
"7365","AS","cash flow map","6900002"
"7365","AA","description","Acc Depn/Amt - ROU -Intra-agency program restructures"
"7365","AA","code and description","7365 - Acc Depn/Amt - ROU -Intra-agency program restructures"
"7365","AS","DR/CR","CR"
"7363","AS","cash flow map","6800001"
"7363","AA","description","Acc Depn/Amt - ROU - Foreign exchange differences"
"7363","AA","code and description","7363 - Acc Depn/Amt - ROU - Foreign exchange differences"
"7363","AS","DR/CR","CR"
"7364","AS","cash flow map","6800001"
"7364","AA","description","Acc Depn/Amt - ROU - Reversal of impairment losses"
"7364","AA","code and description","7364 - Acc Depn/Amt - ROU - Reversal of impairment losses"
"7364","AS","DR/CR","CR"
"7366","AS","cash flow map","6800001"
"7366","AA","description","Acc Depn/Amt # ROU - Amortisation Other Intangibles"
"7366","AA","code and description","7366 - Acc Depn/Amt # ROU - Amortisation Other Intangibles"
"7366","AS","DR/CR","CR"
"7367","AS","cash flow map","6800001"
"7367","AA","description","Acc Depn/Amt - ROU - transfer to investment in sublease"
"7367","AA","code and description","7367 - Acc Depn/Amt - ROU - transfer to investment in sublease"
"7367","AS","DR/CR","CR"
"7368","AS","cash flow map","6800001"
"7368","AA","description","Acc Depn/Amt - ROU - Transfers to/from assets held for sale"
"7368","AA","code and description","7368 - Acc Depn/Amt - ROU - Transfers to/from assets held for sale"
"7368","AS","DR/CR","CR"
"7369","AS","cash flow map","6800001"
"7369","AA","description","Acc Depn/Amt - ROU - Transfers to investment properties"
"7369","AA","code and description","7369 - Acc Depn/Amt - ROU - Transfers to investment properties"
"7369","AS","DR/CR","CR"
"7370","AS","cash flow map","6800001"
"7370","AS","related entity enabled","Y"
"7370","AA","description","Acc Depn/Amt - ROU - Remeasurement"
"7370","AA","code and description","7370 - Acc Depn/Amt - ROU - Remeasurement"
"7370","AS","DR/CR","CR"
"3120","AA","description","Assets at fair value"
"3120","AA","code and description","3120 - Assets at fair value"
"3120","AS","DR/CR","DR"
"3120","AS","flat file","N"
"7410","AA","description","At fair value - 30 June this year"
"7410","AA","code and description","7410 - At fair value - 30 June this year"
"7410","AS","DR/CR","DR"
"7420","AS","editable","N"
"7420","AA","description","Gross at fair value - 30 June This Year"
"7420","AA","code and description","7420 - Gross at fair value - 30 June This Year"
"7420","AS","DR/CR","DR"
"7430","AS","related entity enabled","Y"
"7430","AA","description","Accumulated Depreciation / Amortisation at fair value - 30 June this year"
"7430","AA","code and description","7430 - Accumulated Depreciation / Amortisation at fair value - 30 June this year"
"7430","AS","DR/CR","CR"
"3130","AA","description","Finance Leases"
"3130","AA","code and description","3130 - Finance Leases"
"3130","AS","DR/CR","DR"
"3130","AS","flat file","N"
"7510","AA","description","Finance Leases - 30 June This Year"
"7510","AA","code and description","7510 - Finance Leases - 30 June This Year"
"7510","AS","DR/CR","DR"
"7510","AS","flat file","N"
"7520","AS","editable","N"
"7520","AA","description","Gross finance leases - 30 June This Year"
"7520","AA","code and description","7520 - Gross finance leases - 30 June This Year"
"7520","AS","DR/CR","DR"
"7530","AA","description","Accumulated depreciation / amortisation - Finance Leases - 30 June This Year"
"7530","AA","code and description","7530 - Accumulated depreciation / amortisation - Finance Leases - 30 June This Year"
"7530","AS","DR/CR","CR"
"3140","AA","description","Assets Under Construction"
"3140","AA","code and description","3140 - Assets Under Construction"
"3140","AS","DR/CR","DR"
"3140","AS","flat file","N"
"7610","AA","description","Assets under Construction - 30 June this year"
"7610","AA","code and description","7610 - Assets under Construction - 30 June this year"
"7610","AS","DR/CR","DR"
"7610","AS","flat file","N"
"7611","AS","editable","N"
"7611","AA","description","Gross assets under Construction - 30 June This Year"
"7611","AA","code and description","7611 - Gross assets under Construction - 30 June This Year"
"7611","AS","DR/CR","DR"
"7612","AA","description","Accumulated depreciation / amortisation - Assets under construction - 30 June This Year"
"7612","AA","code and description","7612 - Accumulated depreciation / amortisation - Assets under construction - 30 June This Year"
"7612","AS","DR/CR","CR"
